Date,Sub Category ID,Plant ID,Vendor ID,Material ID,Defect Type ID,Material Type ID,Defect ID,Defect Qty,Downtime min
01/03/2014 00:00,4,5,26,176,4,9,38,49,0
01/03/2014 00:00,4,5,57,228,4,9,146,15414,0
01/03/2014 00:00,4,21,118,556,1,9,64,201,0
01/03/2014 00:00,4,21,118,556,1,9,64,223,0
01/03/2014 00:00,3,4,197,1119,1,9,134,445,0
01/03/2014 00:00,4,5,14,907,3,5,242,45,0
01/03/2014 00:00,2,3,2,980,4,6,29,801,0
01/03/2014 00:00,4,5,4,54,3,2,51,10,0
01/03/2014 00:00,2,2,59,1183,1,8,195,295,0
01/03/2014 00:00,5,6,34,1122,3,11,244,89,0
01/03/2014 00:00,5,6,34,632,3,11,212,1691,0
28/02/2014 00:00,5,7,53,1131,3,10,25,15575,5
28/02/2014 00:00,5,6,34,1121,3,11,216,890,20
28/02/2014 00:00,5,7,53,1132,4,10,245,29815,150
28/02/2014 00:00,5,6,9,817,3,1,17,32,10
28/02/2014 00:00,5,6,9,924,3,1,17,67,30
28/02/2014 00:00,4,5,7,70,1,9,112,23,0
28/02/2014 00:00,2,2,198,1125,4,9,9,579,0
28/02/2014 00:00,6,10,62,235,1,1,25,1024,0
28/02/2014 00:00,5,6,9,1123,1,1,12,0,0
27/02/2014 00:00,2,20,199,1126,4,9,38,20993,0
27/02/2014 00:00,5,14,9,1129,1,1,19,8,0
27/02/2014 00:00,3,4,1,17,1,1,11,962,0
27/02/2014 00:00,4,5,14,1147,1,6,109,100,0
27/02/2014 00:00,4,5,14,694,1,5,87,8,0
27/02/2014 00:00,4,5,14,542,1,5,187,10,0
27/02/2014 00:00,4,5,14,1149,1,5,25,14,0
27/02/2014 00:00,4,18,11,1134,4,2,58,85440,0
27/02/2014 00:00,3,4,17,608,1,13,106,0,0
27/02/2014 00:00,3,4,17,608,1,13,106,0,0
27/02/2014 00:00,3,4,17,152,1,13,106,0,0
27/02/2014 00:00,4,5,14,1147,1,6,109,0,0
27/02/2014 00:00,3,4,160,847,1,9,172,0,0
27/02/2014 00:00,3,4,203,1144,1,9,33,0,0
27/02/2014 00:00,3,4,203,1144,1,9,33,0,0
27/02/2014 00:00,3,4,156,931,1,9,33,0,0
27/02/2014 00:00,3,4,163,1140,1,9,33,0,0
27/02/2014 00:00,3,4,163,1140,1,9,33,0,0
27/02/2014 00:00,3,4,163,1139,1,9,33,0,0
27/02/2014 00:00,3,4,69,1138,1,9,172,0,0
27/02/2014 00:00,3,4,25,1137,1,9,33,0,0
27/02/2014 00:00,3,4,140,1136,1,9,172,0,0
27/02/2014 00:00,3,4,140,752,1,9,172,0,0
27/02/2014 00:00,3,4,77,1135,1,9,33,0,0
27/02/2014 00:00,3,4,201,1133,1,9,172,0,0
27/02/2014 00:00,3,4,200,1127,1,9,172,0,0
27/02/2014 00:00,3,4,3,53,1,9,172,0,0
27/02/2014 00:00,3,4,136,1118,1,9,33,0,0
27/02/2014 00:00,4,5,155,1146,1,9,72,0,0
27/02/2014 00:00,3,4,202,1141,1,9,78,0,0
26/02/2014 00:00,5,7,23,1076,3,14,116,49687,240
26/02/2014 00:00,6,10,62,803,3,1,13,3204,30
26/02/2014 00:00,4,12,4,60,4,10,45,0,0
26/02/2014 00:00,4,5,14,1148,3,12,219,0,0
26/02/2014 00:00,4,19,99,428,4,9,134,0,0
25/02/2014 00:00,2,24,2,648,3,6,30,334,40
25/02/2014 00:00,2,11,2,282,3,6,29,534,30
25/02/2014 00:00,2,3,2,1128,3,6,29,41012,110
25/02/2014 00:00,5,14,55,786,3,3,117,27,10
25/02/2014 00:00,2,11,47,1120,3,4,242,9612,120
25/02/2014 00:00,4,22,89,1142,4,9,70,6408,960
25/02/2014 00:00,2,16,1,1041,3,1,3,32,35
25/02/2014 00:00,2,16,1,1041,3,1,3,134,60
25/02/2014 00:00,2,3,1,1041,3,1,3,178,60
25/02/2014 00:00,2,16,1,1041,3,1,3,1335,120
25/02/2014 00:00,5,14,9,1130,1,1,6,8,10
25/02/2014 00:00,2,11,27,1150,3,1,5,481,60
25/02/2014 00:00,4,5,72,1143,4,9,70,45,0
25/02/2014 00:00,4,18,115,546,3,9,69,27,0
25/02/2014 00:00,2,11,27,1150,1,1,4,13,0
25/02/2014 00:00,2,11,27,1151,1,1,7,89,0
25/02/2014 00:00,2,3,1,20,4,1,11,356,0
25/02/2014 00:00,2,3,2,282,4,6,29,401,0
25/02/2014 00:00,2,11,2,676,1,6,29,534,0
25/02/2014 00:00,2,3,2,40,4,4,86,668,0
25/02/2014 00:00,4,5,32,1145,1,9,152,0,0
24/02/2014 00:00,5,7,167,915,4,9,146,49,0
24/02/2014 00:00,5,7,134,679,3,9,146,98,0
23/02/2014 00:00,4,5,175,973,1,9,146,0,0
22/02/2014 00:00,4,5,4,54,4,10,25,0,26
22/02/2014 00:00,4,5,130,701,1,9,78,72,0
22/02/2014 00:00,4,5,130,701,1,9,78,72,0
22/02/2014 00:00,4,5,130,701,1,9,78,72,0
22/02/2014 00:00,4,5,130,701,1,9,78,72,0
22/02/2014 00:00,4,5,24,174,1,9,78,822,0
22/02/2014 00:00,4,5,24,174,1,9,78,822,0
22/02/2014 00:00,1,1,16,806,1,3,90,23496,0
22/02/2014 00:00,4,5,92,1114,1,9,78,0,0
22/02/2014 00:00,4,5,115,546,1,9,78,0,0
21/02/2014 00:00,5,14,16,148,3,3,93,11,6
21/02/2014 00:00,5,14,16,148,3,3,67,14,7
21/02/2014 00:00,5,14,16,148,3,3,67,15,8
21/02/2014 00:00,2,24,1,1109,3,1,75,86,65
21/02/2014 00:00,6,10,62,910,3,1,1,1157,60
21/02/2014 00:00,5,14,16,148,3,1,2,9,5
21/02/2014 00:00,4,5,195,1115,4,9,34,23,0
21/02/2014 00:00,4,5,195,1115,4,9,34,23,0
21/02/2014 00:00,4,5,195,1115,4,9,34,23,0
21/02/2014 00:00,4,5,195,1115,4,9,34,23,0
21/02/2014 00:00,4,5,195,1115,4,9,34,49,0
21/02/2014 00:00,2,2,1,31,1,1,4,107,0
21/02/2014 00:00,2,2,1,290,4,1,4,223,0
21/02/2014 00:00,1,1,16,416,4,3,90,13430,0
21/02/2014 00:00,1,1,102,446,4,17,185,95,0
21/02/2014 00:00,1,1,101,441,4,17,184,255,0
21/02/2014 00:00,4,5,175,973,1,9,146,0,0
21/02/2014 00:00,4,5,175,974,1,9,146,0,0
21/02/2014 00:00,4,18,84,1112,1,9,78,0,0
20/02/2014 00:00,5,7,23,1111,3,14,236,3560,300
20/02/2014 00:00,4,5,132,668,1,9,78,1,0
20/02/2014 00:00,4,5,132,668,1,9,78,1,0
20/02/2014 00:00,4,18,56,1113,1,9,78,0,0
19/02/2014 00:00,2,11,2,676,3,6,29,2136,30
19/02/2014 00:00,2,11,1,27,3,1,12,98,20
19/02/2014 00:00,6,10,62,803,3,1,1,445,22
19/02/2014 00:00,2,20,62,1116,3,1,12,23,60
19/02/2014 00:00,4,5,8,72,4,9,34,45,0
19/02/2014 00:00,1,1,1,1108,4,1,22,267,0
19/02/2014 00:00,2,11,2,42,1,6,29,534,0
19/02/2014 00:00,4,5,4,54,4,10,25,0,0
19/02/2014 00:00,4,5,8,72,1,9,78,0,0
18/02/2014 00:00,4,22,196,1117,3,9,69,788,63
18/02/2014 00:00,4,5,4,54,4,10,50,0,0
18/02/2014 00:00,4,5,4,54,4,10,25,0,0
17/02/2014 00:00,5,7,53,1110,3,10,16,7654,25
16/02/2014 00:00,5,7,52,1091,3,10,58,4895,10
16/02/2014 00:00,5,7,53,1094,4,10,233,10413,45
16/02/2014 00:00,5,7,53,1093,4,10,233,4005,0
15/02/2014 00:00,4,5,4,54,4,10,25,0,28
15/02/2014 00:00,4,5,4,54,4,10,25,0,21
15/02/2014 00:00,4,5,4,54,4,10,25,0,19
15/02/2014 00:00,2,13,4,1095,3,10,46,4539,13
15/02/2014 00:00,4,5,14,598,3,6,202,1,2
15/02/2014 00:00,4,5,42,792,1,9,141,1472,0
15/02/2014 00:00,4,5,85,363,1,9,141,5526,0
15/02/2014 00:00,3,4,191,1092,1,9,141,35244,0
15/02/2014 00:00,2,13,27,1103,4,1,15,1869,0
15/02/2014 00:00,4,18,128,1089,1,6,202,89,0
15/02/2014 00:00,3,4,166,1075,1,9,129,0,0
15/02/2014 00:00,5,7,167,122,4,9,146,0,0
15/02/2014 00:00,4,18,69,1100,1,9,78,0,0
15/02/2014 00:00,4,18,69,1099,1,9,78,0,0
15/02/2014 00:00,4,18,69,1098,1,9,78,0,0
15/02/2014 00:00,4,18,69,1097,1,9,78,0,0
14/02/2014 00:00,4,5,7,71,3,9,69,468,30
14/02/2014 00:00,6,10,16,804,3,3,93,25793,30
14/02/2014 00:00,6,10,11,1088,3,2,25,35414,60
14/02/2014 00:00,4,5,42,792,1,9,141,1602,60
14/02/2014 00:00,2,3,1,26,3,1,3,36,12
14/02/2014 00:00,2,3,1,336,3,1,3,45,20
14/02/2014 00:00,6,10,62,235,4,1,6,712,20
14/02/2014 00:00,2,11,27,1104,3,1,15,864,60
14/02/2014 00:00,4,5,192,1102,1,9,152,1638,0
14/02/2014 00:00,3,4,108,1096,1,9,25,27,0
14/02/2014 00:00,3,4,117,555,4,9,69,735,0
14/02/2014 00:00,6,10,62,234,1,1,11,890,0
14/02/2014 00:00,5,15,1,1087,4,1,9,445,0
14/02/2014 00:00,4,5,4,54,4,10,51,15,0
14/02/2014 00:00,2,20,193,1105,1,9,141,0,0
13/02/2014 00:00,2,3,1,1041,1,1,7,668,140
13/02/2014 00:00,4,22,194,1106,4,9,201,8075,0
13/02/2014 00:00,1,1,1,1090,1,1,12,33,0
13/02/2014 00:00,4,5,4,54,4,10,25,0,0
13/02/2014 00:00,4,5,7,70,1,9,69,0,0
12/02/2014 00:00,4,5,57,228,4,9,69,20148,720
12/02/2014 00:00,6,10,62,803,3,1,7,690,20
12/02/2014 00:00,2,13,27,179,4,1,23,445,0
12/02/2014 00:00,4,5,7,70,1,9,69,0,0
12/02/2014 00:00,4,18,69,1101,1,9,78,0,0
11/02/2014 00:00,2,3,2,547,3,6,29,134,12
11/02/2014 00:00,5,14,16,148,3,3,93,10510,14
11/02/2014 00:00,5,14,16,148,3,3,93,13137,14
11/02/2014 00:00,5,14,16,148,1,3,65,13137,15
11/02/2014 00:00,2,3,1,11,3,1,3,36,20
11/02/2014 00:00,2,16,1,6,3,1,3,36,15
11/02/2014 00:00,2,16,1,1041,3,1,3,72,40
11/02/2014 00:00,2,3,1,456,3,1,3,1068,25
11/02/2014 00:00,5,14,16,148,3,1,5,13137,18
11/02/2014 00:00,2,3,2,48,4,4,109,267,0
11/02/2014 00:00,2,3,18,1107,1,14,140,534,0
08/02/2014 00:00,4,5,4,54,3,10,51,5,17
08/02/2014 00:00,4,5,4,54,3,10,51,10,28
08/02/2014 00:00,2,20,62,998,4,1,11,512,30
08/02/2014 00:00,4,5,26,1082,4,9,34,89,0
08/02/2014 00:00,4,5,5,1083,4,9,25,2448,0
08/02/2014 00:00,4,5,5,1083,4,9,25,8811,0
08/02/2014 00:00,4,5,85,363,1,9,234,25810,0
08/02/2014 00:00,4,5,85,363,1,9,234,25810,0
08/02/2014 00:00,4,5,13,407,1,1,177,1,0
08/02/2014 00:00,4,5,4,54,4,10,25,0,0
07/02/2014 00:00,5,14,16,148,4,3,93,35031,20
07/02/2014 00:00,6,10,62,803,3,1,22,18735,360
07/02/2014 00:00,2,20,62,998,3,1,11,1211,30
07/02/2014 00:00,4,5,24,901,4,9,25,18,0
07/02/2014 00:00,4,5,42,251,4,9,69,23,0
07/02/2014 00:00,4,21,96,466,1,9,152,801,0
07/02/2014 00:00,4,21,96,466,1,9,152,14418,0
07/02/2014 00:00,3,4,190,1079,4,9,234,19737,0
07/02/2014 00:00,2,20,86,1001,1,9,25,2452,0
07/02/2014 00:00,4,21,13,1084,1,1,4,54,0
07/02/2014 00:00,4,21,11,1081,1,2,76,10680,0
07/02/2014 00:00,4,5,42,251,1,9,38,0,0
07/02/2014 00:00,4,5,24,901,1,9,69,0,0
06/02/2014 00:00,2,20,62,998,3,1,11,312,30
06/02/2014 00:00,3,4,117,555,1,9,69,735,0
06/02/2014 00:00,3,4,1,1080,1,1,11,988,0
06/02/2014 00:00,3,4,1,917,1,1,11,1077,0
06/02/2014 00:00,4,5,14,907,1,5,186,4,0
06/02/2014 00:00,3,4,17,608,1,13,96,9,0
06/02/2014 00:00,3,4,17,608,1,13,98,12,0
06/02/2014 00:00,2,20,2,1029,1,4,25,4,0
06/02/2014 00:00,4,5,4,122,1,10,25,0,0
06/02/2014 00:00,4,5,4,54,1,10,25,0,0
06/02/2014 00:00,4,5,32,564,1,9,69,0,0
06/02/2014 00:00,4,5,24,174,1,9,69,0,0
05/02/2014 00:00,2,20,2,1029,3,4,29,18,10
05/02/2014 00:00,2,20,62,663,4,1,16,61,0
05/02/2014 00:00,4,5,13,129,1,1,25,0,0
04/02/2014 00:00,2,20,154,1086,1,9,78,890,0
04/02/2014 00:00,2,20,2,1029,1,4,25,25632,0
04/02/2014 00:00,2,20,150,1085,1,6,86,2,0
04/02/2014 00:00,2,20,150,1085,1,6,241,1,0
01/02/2014 00:00,5,6,34,1077,3,11,212,42,72
01/02/2014 00:00,5,6,23,1076,3,14,115,67,20
01/02/2014 00:00,5,6,34,1077,3,11,212,107,82
01/02/2014 00:00,5,6,9,1070,3,1,12,23,5
01/02/2014 00:00,5,6,9,1071,3,1,3,85,33
01/02/2014 00:00,5,6,9,817,3,1,3,100,45
01/02/2014 00:00,5,6,9,1072,3,1,3,107,47
01/02/2014 00:00,5,6,9,1072,3,1,3,134,35
01/02/2014 00:00,3,4,165,899,1,9,195,23363,0
01/02/2014 00:00,2,11,27,728,1,1,3,374,0
01/02/2014 00:00,5,6,9,1073,3,1,58,1795,0
01/02/2014 00:00,2,11,2,968,1,4,27,267,0
01/02/2014 00:00,2,11,2,48,1,4,28,5340,0
01/02/2014 00:00,5,6,34,632,3,11,214,18,0
01/02/2014 00:00,5,6,34,1078,3,11,212,28925,0
01/02/2014 00:00,3,4,166,1075,1,9,69,0,0
01/02/2014 00:00,3,4,166,913,1,9,69,0,0
01/02/2014 00:00,4,18,32,1074,1,9,78,0,0
30/01/2014 00:00,2,16,79,718,3,3,93,9,90
30/01/2014 00:00,2,3,1,1069,3,1,4,267,30
30/01/2014 00:00,6,10,62,957,3,1,3,979,15
30/01/2014 00:00,4,5,56,935,1,9,25,3,0
30/01/2014 00:00,6,10,62,235,1,1,12,890,0
30/01/2014 00:00,3,4,1,917,1,1,11,171,0
30/01/2014 00:00,2,3,2,980,1,6,29,534,0
30/01/2014 00:00,1,1,102,446,4,17,185,127,0
29/01/2014 00:00,2,3,2,968,3,4,27,534,12
29/01/2014 00:00,2,3,2,45,3,4,27,534,12
29/01/2014 00:00,2,3,2,48,3,4,35,1335,15
29/01/2014 00:00,2,11,4,900,3,10,233,11125,15
29/01/2014 00:00,2,11,4,900,3,10,25,378250,45
29/01/2014 00:00,4,5,56,954,4,9,25,4433,0
29/01/2014 00:00,3,4,189,1066,3,9,34,1780,0
29/01/2014 00:00,3,4,187,1058,1,9,156,35600,0
29/01/2014 00:00,2,13,27,1068,1,1,21,623,0
29/01/2014 00:00,2,11,1,12,1,1,5,112,0
29/01/2014 00:00,5,15,1,1053,4,1,18,2225,0
29/01/2014 00:00,3,4,18,1061,1,8,125,54,0
29/01/2014 00:00,2,11,4,900,3,10,233,11125,0
29/01/2014 00:00,2,11,4,900,3,10,233,11125,0
29/01/2014 00:00,2,11,4,900,3,10,233,11125,0
29/01/2014 00:00,2,11,4,900,1,10,233,11125,0
29/01/2014 00:00,1,1,101,441,4,17,184,196,0
29/01/2014 00:00,2,13,19,157,1,14,114,0,0
29/01/2014 00:00,3,4,108,932,1,9,195,0,0
28/01/2014 00:00,3,4,11,1060,3,2,158,8464,10
28/01/2014 00:00,6,10,11,1054,3,2,25,93611,300
28/01/2014 00:00,4,5,4,54,4,10,51,5,7
28/01/2014 00:00,4,5,4,54,4,10,45,13,28
28/01/2014 00:00,2,16,1,1056,3,1,4,45,45
28/01/2014 00:00,4,5,8,72,1,9,25,45,0
28/01/2014 00:00,4,5,26,176,1,9,25,49,0
28/01/2014 00:00,3,4,32,1062,1,9,25,36,0
28/01/2014 00:00,3,4,11,400,1,2,171,10215,0
28/01/2014 00:00,3,4,4,1057,1,10,57,1780,0
28/01/2014 00:00,1,1,16,1055,4,3,161,1958,0
28/01/2014 00:00,4,5,4,54,1,10,51,12397,0
28/01/2014 00:00,4,5,4,54,1,10,45,12397,0
28/01/2014 00:00,3,4,44,849,1,9,25,0,0
28/01/2014 00:00,3,4,108,1065,1,9,78,0,0
28/01/2014 00:00,3,4,108,1064,1,9,78,0,0
28/01/2014 00:00,3,4,156,1063,1,9,78,0,0
28/01/2014 00:00,3,4,188,1059,1,9,78,0,0
28/01/2014 00:00,3,4,174,971,1,9,78,0,0
28/01/2014 00:00,3,4,160,847,1,9,78,0,0
28/01/2014 00:00,3,4,160,846,1,9,78,0,0
28/01/2014 00:00,3,4,140,752,1,9,78,0,0
27/01/2014 00:00,2,13,4,789,3,10,46,757,10
27/01/2014 00:00,2,13,4,615,4,2,46,1039,4
27/01/2014 00:00,2,3,1,732,3,1,2,356,25
27/01/2014 00:00,2,13,27,179,3,1,11,356,30
27/01/2014 00:00,4,18,20,1067,4,5,86,67284,0
27/01/2014 00:00,4,5,4,54,4,10,55,0,0
26/01/2014 00:00,4,12,4,60,4,10,46,50853,0
24/01/2014 00:00,2,16,1,1041,3,1,2,45,30
24/01/2014 00:00,3,4,1,1036,3,1,3,1318,15
24/01/2014 00:00,4,21,77,835,1,9,172,3646,0
24/01/2014 00:00,4,21,77,834,1,9,227,11962,0
24/01/2014 00:00,4,21,77,835,1,9,227,16405,0
24/01/2014 00:00,4,21,77,834,1,9,227,20848,0
24/01/2014 00:00,4,21,77,834,1,9,172,32809,0
24/01/2014 00:00,3,4,1,918,1,1,13,1987,0
24/01/2014 00:00,3,4,17,608,1,13,102,7,0
24/01/2014 00:00,3,4,11,1043,1,2,76,4232,0
24/01/2014 00:00,3,4,11,118,1,2,48,7743,0
24/01/2014 00:00,3,4,185,1037,4,8,34,2848,0
24/01/2014 00:00,3,4,182,1044,1,14,174,0,0
23/01/2014 00:00,4,5,4,54,1,10,25,0,20
23/01/2014 00:00,4,5,4,54,4,10,51,19,17
23/01/2014 00:00,2,16,28,1039,4,9,25,2,0
22/01/2014 00:00,2,16,1,245,3,1,2,223,30
22/01/2014 00:00,6,10,62,878,4,1,11,534,17
22/01/2014 00:00,5,9,186,1038,4,9,192,401,0
21/01/2014 00:00,2,11,4,900,3,10,25,11125,30
21/01/2014 00:00,6,10,114,1052,4,9,70,284,0
21/01/2014 00:00,2,11,2,265,1,6,29,641,0
21/01/2014 00:00,3,4,109,1045,4,9,25,0,0
21/01/2014 00:00,4,19,96,963,1,9,172,0,0
21/01/2014 00:00,4,5,132,668,1,9,25,0,0
20/01/2014 00:00,2,20,2,1029,1,4,30,0,120
20/01/2014 00:00,2,20,4,1040,3,10,238,8900,30
20/01/2014 00:00,2,20,4,948,3,10,54,16573,30
20/01/2014 00:00,2,20,64,1004,3,4,25,178,80
20/01/2014 00:00,2,20,93,1051,3,9,25,1780,20
20/01/2014 00:00,5,7,23,1042,4,14,239,80314,285
20/01/2014 00:00,2,20,62,998,3,1,6,267,30
20/01/2014 00:00,2,20,62,663,3,1,11,908,30
20/01/2014 00:00,5,9,82,348,1,9,9,3560,0
20/01/2014 00:00,2,20,93,1050,1,9,25,890,0
20/01/2014 00:00,4,5,14,1046,1,6,82,4,0
20/01/2014 00:00,2,2,81,383,1,7,175,55,0
20/01/2014 00:00,2,20,150,1049,1,4,241,1,0
20/01/2014 00:00,2,20,182,1018,1,8,168,1,0
18/01/2014 00:00,4,5,4,54,3,10,51,19,5
18/01/2014 00:00,4,5,4,54,3,10,54,134,10
18/01/2014 00:00,2,13,4,1019,3,10,77,890,10
18/01/2014 00:00,5,7,36,194,3,14,139,5127,30
18/01/2014 00:00,5,7,53,1013,4,10,76,4361,10
18/01/2014 00:00,5,7,9,945,4,1,3,1313,15
18/01/2014 00:00,5,7,9,1012,3,1,2,1402,15
18/01/2014 00:00,5,7,9,80,3,1,2,1402,15
18/01/2014 00:00,5,7,9,945,3,1,3,1471,60
18/01/2014 00:00,5,7,9,945,3,1,5,2136,5
18/01/2014 00:00,5,7,9,945,3,1,1,10680,20
18/01/2014 00:00,2,13,27,1027,3,1,13,1869,60
18/01/2014 00:00,2,2,153,1009,4,10,76,17800,0
18/01/2014 00:00,2,2,153,1010,4,10,57,40050,0
17/01/2014 00:00,4,5,4,54,4,10,25,0,60
17/01/2014 00:00,2,2,59,747,3,8,168,17,56
17/01/2014 00:00,4,18,4,60,3,10,46,50853,0
17/01/2014 00:00,2,2,153,1011,1,10,109,106800,0
17/01/2014 00:00,2,2,153,1010,1,10,109,160200,0
17/01/2014 00:00,2,2,59,1034,1,8,25,1,0
17/01/2014 00:00,2,2,107,1014,1,10,178,0,0
16/01/2014 00:00,2,13,23,1016,3,14,236,890,119
16/01/2014 00:00,5,6,9,921,3,1,3,107,48
16/01/2014 00:00,4,22,72,1021,1,9,69,21,0
16/01/2014 00:00,5,7,181,1007,4,9,25,49,0
16/01/2014 00:00,4,5,4,54,4,10,45,0,0
16/01/2014 00:00,4,5,4,54,1,10,40,0,0
16/01/2014 00:00,4,5,24,901,1,9,41,0,0
15/01/2014 00:00,2,20,2,1030,3,4,29,0,120
15/01/2014 00:00,2,20,2,1029,3,4,237,0,60
15/01/2014 00:00,2,20,2,343,3,4,29,0,60
15/01/2014 00:00,2,20,2,343,3,5,27,0,30
15/01/2014 00:00,2,20,2,343,3,4,165,47,90
15/01/2014 00:00,2,20,2,1029,3,4,29,517,600
15/01/2014 00:00,2,20,2,343,3,4,165,1602,60
15/01/2014 00:00,5,14,55,786,3,3,67,44500,60
15/01/2014 00:00,6,10,58,276,3,9,64,4266,480
15/01/2014 00:00,2,13,107,947,3,10,47,200144,85
15/01/2014 00:00,2,20,62,1031,3,1,12,290,120
15/01/2014 00:00,2,13,27,413,3,1,13,623,25
15/01/2014 00:00,2,20,156,1032,1,9,25,41,0
15/01/2014 00:00,1,1,16,939,4,3,63,2537,0
15/01/2014 00:00,1,1,16,939,4,3,63,3382,0
15/01/2014 00:00,2,13,19,157,4,14,114,48,0
15/01/2014 00:00,2,20,23,1017,1,14,157,3,0
15/01/2014 00:00,2,13,182,1018,1,14,114,1,0
15/01/2014 00:00,2,20,2,1029,1,4,28,0,0
15/01/2014 00:00,2,20,2,1028,1,6,25,0,0
15/01/2014 00:00,4,12,96,466,4,9,71,0,0
15/01/2014 00:00,3,4,151,369,1,9,69,0,0
15/01/2014 00:00,4,5,184,1035,1,9,78,0,0
14/01/2014 00:00,2,3,2,968,3,4,27,45,15
14/01/2014 00:00,2,3,2,648,3,6,29,534,20
14/01/2014 00:00,2,3,2,247,3,4,27,534,15
14/01/2014 00:00,4,5,4,54,3,10,47,39,23
14/01/2014 00:00,5,14,55,1015,3,3,67,27368,30
14/01/2014 00:00,2,3,1,456,3,1,3,89,45
14/01/2014 00:00,6,10,62,235,3,1,4,2670,40
14/01/2014 00:00,2,2,81,330,1,7,151,1,0
14/01/2014 00:00,3,4,166,1033,1,9,156,0,0
14/01/2014 00:00,4,12,31,1022,1,9,69,0,0
14/01/2014 00:00,4,5,155,1024,1,9,78,0,0
13/01/2014 00:00,2,3,1,881,3,1,3,1068,20
13/01/2014 00:00,6,10,62,997,3,1,5,3471,120
13/01/2014 00:00,2,13,27,1026,3,1,11,445,81
13/01/2014 00:00,4,5,24,174,4,9,25,107,0
13/01/2014 00:00,4,5,183,1025,4,9,70,312,0
13/01/2014 00:00,4,21,56,227,4,9,146,1981,0
13/01/2014 00:00,3,4,108,1020,4,9,69,20,0
13/01/2014 00:00,1,1,16,806,4,3,161,1958,0
11/01/2014 00:00,6,10,16,1000,4,3,93,21627,30
11/01/2014 00:00,2,11,1,27,3,1,3,0,120
11/01/2014 00:00,2,11,1,977,3,1,18,801,50
11/01/2014 00:00,2,11,27,937,3,1,25,1602,30
10/01/2014 00:00,2,3,2,979,3,6,29,13231,507
10/01/2014 00:00,2,3,2,979,3,6,29,32040,507
10/01/2014 00:00,2,3,1,336,3,1,3,534,20
10/01/2014 00:00,2,3,1,32,3,1,5,1068,20
10/01/2014 00:00,6,10,62,997,3,1,5,18690,540
10/01/2014 00:00,4,21,69,990,4,9,41,114,0
10/01/2014 00:00,6,10,69,879,1,9,141,1191,0
09/01/2014 00:00,5,7,9,579,3,1,2,1869,20
09/01/2014 00:00,5,7,9,982,3,1,1,2136,30
09/01/2014 00:00,5,7,9,982,3,1,2,2136,30
09/01/2014 00:00,5,7,9,945,3,1,5,12816,60
09/01/2014 00:00,2,20,4,984,1,10,77,1,0
09/01/2014 00:00,4,5,14,599,1,6,30,0,0
08/01/2014 00:00,4,22,20,992,3,3,90,101104,999
08/01/2014 00:00,4,5,155,875,1,9,170,2848,0
08/01/2014 00:00,2,2,1,290,1,1,23,8715,0
08/01/2014 00:00,4,5,178,994,4,9,69,0,0
08/01/2014 00:00,4,5,42,251,4,9,69,0,0
07/01/2014 00:00,2,20,64,1004,3,4,25,123265,45
07/01/2014 00:00,2,20,62,998,3,1,11,89,40
07/01/2014 00:00,2,20,62,628,3,1,6,156,30
07/01/2014 00:00,4,5,26,176,4,9,25,49,0
07/01/2014 00:00,2,20,179,1005,1,9,235,1,0
07/01/2014 00:00,2,20,86,1001,1,9,141,98,0
07/01/2014 00:00,2,20,62,663,1,1,11,1816,0
07/01/2014 00:00,2,20,62,999,1,1,25,5607,0
07/01/2014 00:00,2,20,64,995,4,6,232,6,0
07/01/2014 00:00,2,20,47,1003,4,4,89,7209,0
07/01/2014 00:00,2,20,47,1002,1,4,232,534,0
07/01/2014 00:00,4,5,4,54,4,10,25,0,0
06/01/2014 00:00,4,5,4,54,3,10,4,1145,64
06/01/2014 00:00,5,6,52,942,3,10,158,149520,150
06/01/2014 00:00,2,11,47,978,3,4,29,25632,30
06/01/2014 00:00,5,7,9,92,3,1,5,1869,60
06/01/2014 00:00,5,7,9,78,3,1,5,5340,45
06/01/2014 00:00,5,6,9,75,3,1,2,89,45
06/01/2014 00:00,4,21,77,989,1,9,78,912,0
06/01/2014 00:00,4,21,13,996,4,1,6,216,0
06/01/2014 00:00,2,16,2,980,4,6,232,1068,0
06/01/2014 00:00,2,16,2,981,1,6,28,22250,0
06/01/2014 00:00,4,18,11,785,4,10,150,35600,0
06/01/2014 00:00,4,18,20,991,4,5,86,534,0
06/01/2014 00:00,3,4,180,1006,1,9,172,0,0
06/01/2014 00:00,3,4,32,987,1,9,172,0,0
06/01/2014 00:00,3,4,25,866,1,9,172,0,0
06/01/2014 00:00,3,4,160,846,1,9,172,0,0
06/01/2014 00:00,3,4,80,746,1,9,146,0,0
06/01/2014 00:00,3,4,80,746,1,9,146,0,0
06/01/2014 00:00,4,21,56,227,1,9,146,0,0
06/01/2014 00:00,3,4,25,985,1,9,78,0,0
06/01/2014 00:00,3,4,176,983,1,9,78,0,0
06/01/2014 00:00,3,4,156,801,1,9,78,0,0
05/01/2014 00:00,4,5,96,466,1,9,9,2724,0
05/01/2014 00:00,4,5,7,70,1,9,69,0,0
03/01/2014 00:00,5,14,16,148,3,3,93,25179,30
03/01/2014 00:00,5,14,60,970,3,1,12,14,10
03/01/2014 00:00,1,1,102,446,4,17,185,129,0
03/01/2014 00:00,1,1,101,441,4,17,184,313,0
02/01/2014 00:00,4,5,4,54,3,10,54,25,23
02/01/2014 00:00,5,6,52,967,3,10,60,3560,25
